timestamp,src_ip,dst_ip,src_port,dst_port,seq,ack,payload_len,inter_arrival_time,jitter,retransmission_rate,duplicate_ack_count,rtt_estimate,retransmission,lost_segment,duplicate_ack,packet_lost
1771738814.022205,10.0.0.1,10.0.0.2,49062,5001,37709,29,1448,0.001226186752319336,4.631675777301017,0.5,0.0,0.013173818588256836,0,0,0,0
1771738814.059944,10.0.0.1,10.0.0.2,49062,5001,42053,29,2896,0.037738800048828125,0.24338180700830525,0.5,0.0,0.013173818588256836,0,1,0,1
1771738814.06109,10.0.0.1,10.0.0.2,49062,5001,44949,29,1448,0.001146078109741211,0.01634704360886722,0.5,0.0,0.013173818588256836,0,0,0,0
1771738814.06238,10.0.0.1,10.0.0.2,49062,5001,46397,29,1448,0.0012900829315185547,0.01633264265208013,0.5,0.0,0.013173818588256836,0,0,0,0
1771738814.099982,10.0.0.1,10.0.0.2,49062,5001,47845,29,2896,0.03760194778442383,0.01996438720283514,0.4,0.0,0.013173818588256836,0,0,0,0
1771738814.140057,10.0.0.1,10.0.0.2,49062,5001,40605,29,1448,0.040075063705444336,0.020428500667632635,0.4,0.0,0.013173818588256836,0,0,0,0
1771738814.14006,10.0.0.1,10.0.0.2,49062,5001,46397,29,1448,2.86102294921875e-06,0.02085173409383276,0.3,0.0,0.013173818588256836,0,0,0,0
1771738814.141204,10.0.0.1,10.0.0.2,49062,5001,50741,29,1448,0.0011441707611083984,0.020852074318468944,0.2,0.0,0.013173818588256836,0,0,0,0
1771738831.385208,10.0.0.1,10.0.0.2,49062,5001,39157,29,1448,17.244003772735596,7.702963952788561,0.2,0.0,0.013173818588256836,1,0,0,1
1771738865.689209,10.0.0.1,10.0.0.2,49062,5001,39157,29,1448,34.30400109291077,15.344641546211587,0.2,0.0,0.013173818588256836,1,0,0,1
1771738935.321439,10.0.0.1,10.0.0.2,49062,5001,39157,29,1448,69.63223004341125,29.09373709841086,0.3,0.0,0.013173818588256836,1,0,0,1
1771738799.705292,10.0.0.1,10.0.0.2,49064,5001,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1771738800.729309,10.0.0.1,10.0.0.2,49064,5001,0,0,0,1.024017095565796,0.7240894323255271,0.5,0.0,0.0,1,0,0,1
1771738801.753217,10.0.0.1,10.0.0.2,49064,5001,0,0,0,1.0239078998565674,0.5911850262147768,0.6666666666666666,0.0,0.0,1,0,0,1
1771738802.777217,10.0.0.1,10.0.0.2,49064,5001,0,0,0,1.0239999294281006,0.5119874897199045,0.75,0.0,0.0,1,0,0,1
1771738802.81738,10.0.0.1,10.0.0.2,49064,5001,1,1,0,0.04016304016113281,0.5500384132652534,0.6,0.0,0.0,0,0,0,0
1771738813.977221,10.0.0.1,10.0.0.2,49064,5001,1,1,60,11.159841060638428,4.662393382178743,0.5,0.0,0.0,0,0,0,0
1771738814.018506,10.0.0.1,10.0.0.2,49064,5001,4405,29,0,0.041285037994384766,4.778121546550698,0.42857142857142855,0.0,0.0,0,1,0,1
1771738820.633207,10.0.0.1,10.0.0.2,49064,5001,61,29,1448,6.61470103263855,4.9511970872660696,0.5,0.0,0.0,1,0,0,1
1771738832.921207,10.0.0.1,10.0.0.2,49064,5001,61,29,1448,12.287999868392944,5.86435319185893,0.5555555555555556,0.0,0.0,1,0,0,1
1771738832.96129,10.0.0.1,10.0.0.2,49064,5001,4405,29,1448,0.04008293151855469,5.864373643523968,0.5,0.0,0.0,0,0,0,0
1771738832.961291,10.0.0.1,10.0.0.2,49064,5001,5853,29,1448,1.1920928955078125e-06,5.5379043505633225,0.5,0.0,0.0,0,0,0,0
1771738833.001374,10.0.0.1,10.0.0.2,49064,5001,1509,29,1448,0.04008293151855469,5.538108174986328,0.4,0.0,0.0,0,0,0,0
1771738833.041466,10.0.0.1,10.0.0.2,49064,5001,2957,29,1448,0.04009199142456055,5.481942711213931,0.4,0.0,0.0,1,0,0,1
1771738839.065208,10.0.0.1,10.0.0.2,49064,5001,2957,29,1448,6.023741960525513,2.6805101278754577,0.4,0.0,0.0,1,0,0,1
1771738850.841217,10.0.0.1,10.0.0.2,49064,5001,2957,29,1448,11.77600908279419,5.26841323589472,0.5,0.0,0.0,1,0,0,1
1771738850.881407,10.0.0.1,10.0.0.2,49064,5001,8749,29,1448,0.04018998146057129,5.261619884903847,0.5,0.0,0.0,0,1,0,1
1771738850.882453,10.0.0.1,10.0.0.2,49064,5001,10197,29,1448,0.0010459423065185547,5.268218007004954,0.5,0.0,0.0,0,0,0,0
1771738850.92156,10.0.0.1,10.0.0.2,49064,5001,7301,29,1448,0.03910708427429199,5.268383294725929,0.5,0.0,0.0,1,0,0,1
1771738850.922592,10.0.0.1,10.0.0.2,49064,5001,11645,29,1448,0.0010318756103515625,5.257328831496046,0.4,0.0,0.0,0,0,0,0
1771738873.881211,10.0.0.1,10.0.0.2,49064,5001,7301,29,1448,22.958619117736816,10.258326786493,0.5,0.0,0.0,1,0,0,1
1771738873.921316,10.0.0.1,10.0.0.2,49064,5001,14541,29,1448,0.04010486602783203,10.258336261569946,0.5,0.0,0.0,0,1,0,1
1771738873.921318,10.0.0.1,10.0.0.2,49064,5001,15989,29,1448,2.1457672119140625e-06,10.258453461666809,0.5,0.0,0.0,0,0,0,0
1771738873.974212,10.0.0.1,10.0.0.2,49064,5001,13093,29,1448,0.052893877029418945,10.256920191515462,0.5,0.0,0.0,1,0,0,1
1771738914.841299,10.0.0.1,10.0.0.2,49064,5001,13093,29,1448,40.8670871257782,18.57485655266152,0.5,0.0,0.0,1,0,0,1
1771738914.882999,10.0.0.1,10.0.0.2,49064,5001,17437,29,1448,0.041699886322021484,18.26126798017113,0.4,0.0,0.0,0,0,0,0
1771738914.883006,10.0.0.1,10.0.0.2,49064,5001,18885,29,1448,7.152557373046875e-06,18.265755761712626,0.4,0.0,0.0,0,0,0,0
1771738914.923507,10.0.0.1,10.0.0.2,49064,5001,20333,29,1448,0.04050087928771973,18.261223178142437,0.4,0.0,0.0,0,0,0,0
1771738930.20121,10.0.0.1,10.0.0.2,49064,5001,24677,29,1448,15.277703046798706,17.827193671990244,0.3,0.0,0.0,0,1,0,1
1771738930.241386,10.0.0.1,10.0.0.2,49064,5001,26125,29,2896,0.0401759147644043,6.8187364759065785,0.3,0.0,0.0,0,0,0,0
1771738930.254205,10.0.0.1,10.0.0.2,49064,5001,21781,29,1448,0.012819051742553711,6.821965150950929,0.2,0.0,0.0,0,0,0,0
1771738798.738004,10.0.0.1,10.0.0.2,49082,5001,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1771738799.705174,10.0.0.1,10.0.0.2,49082,5001,0,0,0,0.967170000076294,0.6838924656141412,0.5,0.0,0.0,1,0,0,1
1771738799.746264,10.0.0.1,10.0.0.2,49082,5001,1,1,0,0.04109001159667969,0.5469202170888359,0.3333333333333333,0.0,0.0,0,0,0,0
1771738802.834972,10.0.0.1,10.0.0.2,49082,5001,61,1,2896,3.08870792388916,1.4469434763136877,0.25,0.0,0.0,0,1,0,1
1771738802.837397,10.0.0.1,10.0.0.2,49082,5001,2957,1,2896,0.0024251937866210938,1.3338125723814074,0.2,0.0,0.0,0,0,0,0
1771738802.839808,10.0.0.1,10.0.0.2,49082,5001,5853,1,2896,0.002410888671875,1.3334424707027424,0.16666666666666666,0.0,0.0,0,0,0,0
1771738802.842227,10.0.0.1,10.0.0.2,49082,5001,8749,1,2896,0.002418994903564453,1.3760089255297836,0.14285714285714285,0.0,0.0,0,0,0,0
1771738802.875081,10.0.0.1,10.0.0.2,49082,5001,13093,1,2896,0.03285408020019531,1.376890909742897,0.125,0.0,0.0,0,1,0,1
1771738802.88342,10.0.0.1,10.0.0.2,49082,5001,1,1,60,0.00833892822265625,0.013200666573077264,0.1111111111111111,0.0,0.0,0,0,0,0
1771738802.916225,10.0.0.1,10.0.0.2,49082,5001,11645,1,1448,0.03280496597290039,0.015763817623389173,0.2,0.0,0.0,1,0,0,1
1771738802.916226,10.0.0.1,10.0.0.2,49082,5001,20333,1,2896,9.5367431640625e-07,0.016301885236987692,0.2,0.0,0.0,0,1,0,1
1771738802.95737,10.0.0.1,10.0.0.2,49082,5001,1,1,60,0.04114413261413574,0.017792897929520508,0.2,0.0,0.0,1,0,0,1
1771738802.957373,10.0.0.1,10.0.0.2,49082,5001,15989,1,1448,2.86102294921875e-06,0.01926235797046879,0.3,0.0,0.0,1,0,0,1
1771738802.99743,10.0.0.1,10.0.0.2,49082,5001,17437,1,1448,0.04005718231201172,0.021058982200893597,0.4,0.0,0.0,1,0,0,1
1771738802.997432,10.0.0.1,10.0.0.2,49082,5001,18885,1,1448,1.9073486328125e-06,0.022240171679448098,0.5,0.0,0.0,1,0,0,1
1771738803.037638,10.0.0.1,10.0.0.2,49082,5001,20333,1,2896,0.040205955505371094,0.02216844457785893,0.6,0.0,0.0,1,0,0,1
1771738803.038773,10.0.0.1,10.0.0.2,49082,5001,23229,1,1448,0.001135110855102539,0.021777826823285024,0.6,0.0,0.0,0,0,0,0
1771738803.16921,10.0.0.1,10.0.0.2,49082,5001,27573,1,1448,0.13043689727783203,0.05305935811560746,0.6,0.0,0.0,0,1,0,1
1771738803.263207,10.0.0.1,10.0.0.2,49082,5001,24677,1,1448,0.09399700164794922,0.05774850349391777,0.7,0.0,0.0,1,0,0,1
1771738803.529208,10.0.0.1,10.0.0.2,49082,5001,24677,1,1448,0.26600098609924316,0.10206177043389686,0.7,0.0,0.0,1,0,0,1
1771738803.833222,10.0.0.1,10.0.0.2,49082,5001,26125,1,1448,0.3040139675140381,0.12494074340895493,0.8,0.0,0.0,1,0,0,1
1771738803.873303,10.0.0.1,10.0.0.2,49082,5001,29021,1,1448,0.040081024169921875,0.1133012610413018,0.7,0.0,0.0,0,0,0,0
1771738803.913354,10.0.0.1,10.0.0.2,49082,5001,31917,1,1448,0.04005098342895508,0.1269615843947581,0.6,0.0,0.0,0,1,0,1
1771738804.209213,10.0.0.1,10.0.0.2,49082,5001,30469,1,1448,0.29585909843444824,0.13687466892230127,0.6,0.0,0.0,1,0,0,1
1771738804.721231,10.0.0.1,10.0.0.2,49082,5001,30469,1,1448,0.5120179653167725,0.20071514648423905,0.6,0.0,0.0,1,0,0,1
1771738805.785211,10.0.0.1,10.0.0.2,49082,5001,30469,1,1448,1.0639801025390625,0.4251196550115761,0.6,0.0,0.0,1,0,0,1
1771738807.833209,10.0.0.1,10.0.0.2,49082,5001,30469,1,1448,2.0479979515075684,0.7971005404086068,0.7,0.0,0.0,1,0,0,1
1771738807.873465,10.0.0.1,10.0.0.2,49082,5001,33365,1,1448,0.04025602340698242,0.7970521890367995,0.7,0.0,0.0,0,0,0,0
1771738807.873474,10.0.0.1,10.0.0.2,49082,5001,34813,1,1448,8.821487426757812e-06,0.8521693898541297,0.6,0.0,0.0,0,0,0,0
1771738807.913601,10.0.0.1,10.0.0.2,49082,5001,36261,1,1448,0.04012703895568848,0.9071018176939389,0.5,0.0,0.0,0,0,0,0
1771738807.913604,10.0.0.1,10.0.0.2,49082,5001,37709,1,1448,3.0994415283203125e-06,0.9071266503584122,0.4,0.0,0.0,0,0,0,0
1771738807.914751,10.0.0.1,10.0.0.2,49082,5001,39157,1,1448,0.0011470317840576172,0.02180723733485287,0.4,0.0,0.0,0,0,0,0
1771738808.601213,10.0.0.1,10.0.0.2,49082,5001,43501,1,1448,0.6864619255065918,0.30286880988487147,0.4,0.0,0.0,0,1,0,1
1771738808.641327,10.0.0.1,10.0.0.2,49082,5001,44949,1,2896,0.04011392593383789,0.29855106121407426,0.3,0.0,0.0,0,0,0,0
1771738811.99321,10.0.0.1,10.0.0.2,49082,5001,40605,1,1448,3.3518831729888916,1.4473526739102824,0.3,0.0,0.0,1,0,0,1
1771738812.033367,10.0.0.1,10.0.0.2,49082,5001,42053,1,1448,0.04015684127807617,1.4417944139911238,0.3,0.0,0.0,1,0,0,1
1771738812.033372,10.0.0.1,10.0.0.2,49082,5001,47845,1,1448,5.0067901611328125e-06,1.44195742839743,0.2,0.0,0.0,0,0,0,0
1771738812.034508,10.0.0.1,10.0.0.2,49082,5001,49293,1,1448,0.0011360645294189453,1.4900369850915505,0.2,0.0,0.0,0,0,0,0
1771738812.074898,10.0.0.1,10.0.0.2,49082,5001,50741,1,2896,0.0403900146484375,1.4900070403478571,0.2,0.0,0.0,0,0,0,0
1771738812.076041,10.0.0.1,10.0.0.2,49082,5001,53637,1,1448,0.0011429786682128906,0.021646769145412605,0.2,0.0,0.0,0,0,0,0
1771738812.088225,10.0.0.1,10.0.0.2,49082,5001,47845,1,1448,0.012183904647827148,0.01717933733367437,0.2,0.0,0.0,0,0,0,0
1771738814.023404,10.0.0.1,10.0.0.2,49082,5001,55085,29,1448,1.9351789951324463,0.8594554529738032,0.2,0.0,0.0,0,0,0,0
1771738819.609208,10.0.0.1,10.0.0.2,49082,5001,47845,29,1448,5.585804224014282,2.4224311809936276,0.3,0.0,0.0,1,0,0,1
1771738819.649349,10.0.0.1,10.0.0.2,49082,5001,56533,29,1448,0.04014086723327637,2.4224690976825016,0.3,0.0,0.0,0,0,0,0
1771738819.649351,10.0.0.1,10.0.0.2,49082,5001,57981,29,1448,1.9073486328125e-06,2.4226474024095306,0.2,0.0,0.0,0,0,0,0
1771738820.697209,10.0.0.1,10.0.0.2,49082,5001,62325,29,1448,1.0478579998016357,2.3034117721881437,0.1,0.0,0.0,0,1,0,1
1771738825.753209,10.0.0.1,10.0.0.2,49082,5001,59429,29,1448,5.056000232696533,2.7543737358579192,0.2,0.0,0.0,1,0,0,1
1771738825.793326,10.0.0.1,10.0.0.2,49082,5001,63773,29,1448,0.04011678695678711,2.180349903598768,0.2,0.0,0.0,0,0,0,0
1771738825.793328,10.0.0.1,10.0.0.2,49082,5001,65221,29,1448,2.1457672119140625e-06,2.1859241940505436,0.2,0.0,0.0,0,0,0,0
1771738825.833386,10.0.0.1,10.0.0.2,49082,5001,60877,29,1448,0.04005789756774902,2.18036125452702,0.2,0.0,0.0,0,0,0,0
1771738825.833388,10.0.0.1,10.0.0.2,49082,5001,62325,29,1448,2.1457672119140625e-06,2.2522369420145085,0.2,0.0,0.0,0,0,0,0
1771738825.873453,10.0.0.1,10.0.0.2,49082,5001,66669,29,1448,0.04006481170654297,0.021951464645605247,0.2,0.0,0.0,0,0,0,0
1771738825.87346,10.0.0.1,10.0.0.2,49082,5001,68117,29,1448,7.152557373046875e-06,0.02194041845470923,0.1,0.0,0.0,0,0,0,0
1771738825.91362,10.0.0.1,10.0.0.2,49082,5001,69565,29,2896,0.04015994071960449,0.02195799753482493,0.1,0.0,0.0,0,0,0,0
1771738825.914766,10.0.0.1,10.0.0.2,49082,5001,72461,29,2896,0.001146078109741211,0.02176452648132206,0.1,0.0,0.0,0,0,0,0
1771738825.95371,10.0.0.1,10.0.0.2,49082,5001,75357,29,2896,0.03894400596618652,0.021450424892876633,0.1,0.0,0.0,0,0,0,0
1771738825.993776,10.0.0.1,10.0.0.2,49082,5001,78253,29,2896,0.04006600379943848,0.02145064720140218,0.0,0.0,0.0,0,0,0,0
1771738825.99493,10.0.0.1,10.0.0.2,49082,5001,81149,29,2896,0.0011539459228515625,0.021132884588489977,0.0,0.0,0.0,0,0,0,0
1771738826.035228,10.0.0.1,10.0.0.2,49082,5001,86941,29,2896,0.0402979850769043,0.02115886869437773,0.0,0.0,0.0,0,1,0,1
1771738826.369207,10.0.0.1,10.0.0.2,49082,5001,89837,29,1448,0.33397889137268066,0.13691766262363148,0.0,0.0,0.0,0,0,0,0
1771738828.633482,10.0.0.1,10.0.0.2,49082,5001,84045,29,1448,2.264275074005127,0.9753817928253423,0.1,0.0,0.0,1,0,0,1
1771738828.673609,10.0.0.1,10.0.0.2,49082,5001,91285,29,1448,0.04012703895568848,0.9753740355412246,0.1,0.0,0.0,0,0,0,0
1771738828.673611,10.0.0.1,10.0.0.2,49082,5001,92733,29,1448,1.9073486328125e-06,0.9755320789409428,0.1,0.0,0.0,0,0,0,0
1771738828.713659,10.0.0.1,10.0.0.2,49082,5001,85493,29,1448,0.04004812240600586,0.9755638089250503,0.1,0.0,0.0,0,0,0,0
1771738828.713761,10.0.0.1,10.0.0.2,49082,5001,86941,29,1448,0.00010204315185546875,1.003838730380457,0.1,0.0,0.0,0,0,0,0
1771738830.681207,10.0.0.1,10.0.0.2,49082,5001,86941,29,1448,1.9674458503723145,0.871123084261868,0.2,0.0,0.0,1,0,0,1
1771738830.721366,10.0.0.1,10.0.0.2,49082,5001,88389,29,1448,0.040158987045288086,0.8711196973086459,0.3,0.0,0.0,1,0,0,1
1771738830.72137,10.0.0.1,10.0.0.2,49082,5001,89837,29,1448,4.0531158447265625e-06,0.8711194451056127,0.4,0.0,0.0,1,0,0,1
1771738830.761593,10.0.0.1,10.0.0.2,49082,5001,94181,29,1448,0.040223121643066406,0.8711008910190831,0.4,0.0,0.0,0,0,0,0
1771738830.761693,10.0.0.1,10.0.0.2,49082,5001,95629,29,1448,9.989738464355469e-05,0.8711011431886976,0.4,0.0,0.0,0,0,0,0
1771738830.801771,10.0.0.1,10.0.0.2,49082,5001,97077,29,1448,0.040077924728393555,0.02196451091011382,0.3,0.0,0.0,0,0,0,0
1771738830.841859,10.0.0.1,10.0.0.2,49082,5001,99973,29,1448,0.04008817672729492,0.021951597309153293,0.3,0.0,0.0,0,1,0,1
1771738830.841862,10.0.0.1,10.0.0.2,49082,5001,101421,29,1448,2.86102294921875e-06,0.02195192443038237,0.3,0.0,0.0,0,0,0,0
1771738831.001208,10.0.0.1,10.0.0.2,49082,5001,102869,29,1448,0.1593461036682129,0.06542443457176775,0.3,0.0,0.0,0,0,0,0
1771738832.089316,10.0.0.1,10.0.0.2,49082,5001,98525,29,1448,1.0881078243255615,0.4636988818790531,0.4,0.0,0.0,1,0,0,1
1771738832.129395,10.0.0.1,10.0.0.2,49082,5001,104317,29,1448,0.04007911682128906,0.4636987369828512,0.3,0.0,0.0,0,0,0,0
1771738832.129399,10.0.0.1,10.0.0.2,49082,5001,105765,29,1448,4.0531158447265625e-06,0.4688881328637912,0.2,0.0,0.0,0,0,0,0
1771738832.16949,10.0.0.1,10.0.0.2,49082,5001,108661,29,1448,0.04009103775024414,0.4636982185947594,0.1,0.0,0.0,0,1,0,1
1771738832.209559,10.0.0.1,10.0.0.2,49082,5001,110109,29,2896,0.040068864822387695,0.4734911298640191,0.1,0.0,0.0,0,0,0,0
1771738832.24966,10.0.0.1,10.0.0.2,49082,5001,113005,29,1448,0.040101051330566406,0.017924756382271877,0.1,0.0,0.0,0,0,0,0
1771738832.985212,10.0.0.1,10.0.0.2,49082,5001,107213,29,1448,0.7355520725250244,0.3159798950243102,0.2,0.0,0.0,1,0,0,1
1771738833.0253,10.0.0.1,10.0.0.2,49082,5001,113005,29,1448,0.04008793830871582,0.3110213360945933,0.3,0.0,0.0,1,0,0,1
1771738833.025302,10.0.0.1,10.0.0.2,49082,5001,114453,29,1448,1.9073486328125e-06,0.315980507027588,0.3,0.0,0.0,0,0,0,0
1771738833.689209,10.0.0.1,10.0.0.2,49082,5001,113005,29,1448,0.6639070510864258,0.36984852450209404,0.4,0.0,0.0,1,0,0,1
1771738833.729411,10.0.0.1,10.0.0.2,49082,5001,114453,29,1448,0.04020190238952637,0.36983108684933796,0.4,0.0,0.0,1,0,0,1
1771738833.729419,10.0.0.1,10.0.0.2,49082,5001,115901,29,1448,8.106231689453125e-06,0.28862909793826685,0.4,0.0,0.0,0,0,0,0
1771738833.769574,10.0.0.1,10.0.0.2,49082,5001,117349,29,1448,0.04015493392944336,0.2886227885530492,0.4,0.0,0.0,0,0,0,0
1771738837.65721,10.0.0.1,10.0.0.2,49082,5001,117349,29,1448,3.887636184692383,1.6783028342835715,0.5,0.0,0.0,1,0,0,1
1771738850.841209,10.0.0.1,10.0.0.2,49082,5001,117349,29,1448,13.183998823165894,5.7029936924773095,0.6,0.0,0.0,1,0,0,1
1771738850.881304,10.0.0.1,10.0.0.2,49082,5001,121693,29,1448,0.04009509086608887,5.7030095664332325,0.6,0.0,0.0,0,1,0,1
1771738851.337209,10.0.0.1,10.0.0.2,49082,5001,118797,29,1448,0.4559049606323242,5.637724624181181,0.6,0.0,0.0,1,0,0,1
1771738852.249209,10.0.0.1,10.0.0.2,49082,5001,118797,29,1448,0.9119999408721924,5.515282380962554,0.6,0.0,0.0,1,0,0,1
1771738854.105214,10.0.0.1,10.0.0.2,49082,5001,118797,29,1448,1.8560051918029785,5.572172240646814,0.7,0.0,0.0,1,0,0,1
1771738854.145316,10.0.0.1,10.0.0.2,49082,5001,120245,29,1448,0.04010176658630371,0.7589696497328768,0.7,0.0,0.0,1,0,0,1
1771738854.145317,10.0.0.1,10.0.0.2,49082,5001,123141,29,1448,1.1920928955078125e-06,0.767333110235787,0.6,0.0,0.0,0,0,0,0
1771738854.185412,10.0.0.1,10.0.0.2,49082,5001,124589,29,1448,0.040094852447509766,0.8150556593281978,0.6,0.0,0.0,0,0,0,0
1771738854.185415,10.0.0.1,10.0.0.2,49082,5001,126037,29,1448,3.0994415283203125e-06,0.8213087432133622,0.6,0.0,0.0,0,0,0,0
1771738855.001209,10.0.0.1,10.0.0.2,49082,5001,127485,29,1448,0.8157939910888672,0.3564316947273157,0.5,0.0,0.0,0,0,0,0
1771738858.71321,10.0.0.1,10.0.0.2,49082,5001,124589,29,1448,3.712001085281372,1.6025719928107154,0.5,0.0,0.0,1,0,0,1
1771738866.201217,10.0.0.1,10.0.0.2,49082,5001,124589,29,1448,7.488006830215454,3.2189820401824334,0.6,0.0,0.0,1,0,0,1
1771738881.049209,10.0.0.1,10.0.0.2,49082,5001,124589,29,1448,14.847992181777954,6.054850744300454,0.6,0.0,0.0,1,0,0,1
1771738881.089334,10.0.0.1,10.0.0.2,49082,5001,128933,29,1448,0.04012489318847656,6.045970325481026,0.5,0.0,0.0,0,0,0,0
1771738881.089338,10.0.0.1,10.0.0.2,49082,5001,130381,29,1448,4.0531158447265625e-06,6.208775740530602,0.4,0.0,0.0,0,0,0,0
1771738884.56921,10.0.0.1,10.0.0.2,49082,5001,126037,29,1448,3.479871988296509,6.223698469034244,0.4,0.0,0.0,1,0,0,1
1771738884.609423,10.0.0.1,10.0.0.2,49082,5001,127485,29,1448,0.04021286964416504,6.418784901409583,0.5,0.0,0.0,1,0,0,1
1771738884.609426,10.0.0.1,10.0.0.2,49082,5001,128933,29,1448,3.0994415283203125e-06,1.5473935550334394,0.6,0.0,0.0,1,0,0,1
1771738884.649568,10.0.0.1,10.0.0.2,49082,5001,131829,29,1448,0.040142059326171875,1.5473916915556067,0.6,0.0,0.0,0,0,0,0
1771738884.649569,10.0.0.1,10.0.0.2,49082,5001,133277,29,1448,9.5367431640625e-07,1.5473920481134362,0.6,0.0,0.0,0,0,0,0
1771738884.65072,10.0.0.1,10.0.0.2,49082,5001,134725,29,1448,0.0011508464813232422,0.02180030871060093,0.5,0.0,0.0,0,0,0,0
1771738884.68964,10.0.0.1,10.0.0.2,49082,5001,136173,29,2896,0.03892016410827637,0.021450706246144237,0.4,0.0,0.0,0,0,0,0
1771738884.690785,10.0.0.1,10.0.0.2,49082,5001,139069,29,1448,0.0011448860168457031,0.021242321431675995,0.3,0.0,0.0,0,0,0,0
1771738884.729855,10.0.0.1,10.0.0.2,49082,5001,134725,29,1448,0.03907012939453125,0.020944507493587297,0.3,0.0,0.0,0,0,0,0
1771738890.265364,10.0.0.1,10.0.0.2,49082,5001,134725,29,1448,5.535508871078491,2.466651165344051,0.4,0.0,0.0,1,0,0,1
1771738901.529352,10.0.0.1,10.0.0.2,49082,5001,134725,29,1448,11.263988018035889,5.013598582742978,0.4,0.0,0.0,1,0,0,1
1771738901.570192,10.0.0.1,10.0.0.2,49082,5001,140517,29,1448,0.04084014892578125,5.013279184075192,0.3,0.0,0.0,0,0,0,0
